"","Setting","rep","alpha","beta","gamma","y.mean","Truth","Unadjusted","PSReg","PSS","IPW","IPW2"
"result.86",4,86,-1,4,-2.47,0.305088937108386,-0.199817359671719,-0.158831232271599,-0.165373197501651,-0.165261315267361,-0.189181476626707,-0.165507626064336
"result.87",4,87,-1,4,-2.47,0.303716655114885,-0.199817359671719,-0.157653687572845,-0.163733629366043,-0.163723961370164,-0.187433128331993,-0.16389387463078
"result.88",4,88,-1,4,-2.47,0.303246456969904,-0.199817359671719,-0.159748809171728,-0.165154939474981,-0.164765482834412,-0.189055459096493,-0.165544868686518
"result.89",4,89,-1,4,-2.47,0.303138485544019,-0.199817359671719,-0.158626888471528,-0.163821194753135,-0.163845369012055,-0.187492695100808,-0.163999825125118
"result.90",4,90,-1,4,-2.47,0.303270837614458,-0.199817359671719,-0.160750212903262,-0.166776774801636,-0.16680019626852,-0.190538390910208,-0.167022603798393
"result.91",4,91,-1,4,-2.47,0.30394304681432,-0.199817359671719,-0.158340977351968,-0.164056794595432,-0.163972816213618,-0.187827058477592,-0.164243180895523
"result.92",4,92,-1,4,-2.47,0.305235220975713,-0.199817359671719,-0.15529819782941,-0.162857919955046,-0.162515278161272,-0.186816514736794,-0.16313760949588
"result.93",4,93,-1,4,-2.47,0.303281286462125,-0.199817359671719,-0.155701180743408,-0.162460141404492,-0.162136664427885,-0.186234585247455,-0.162692048894249
"result.94",4,94,-1,4,-2.47,0.304193819158311,-0.199817359671719,-0.157095987210221,-0.163555804457695,-0.163364831641105,-0.187389034253291,-0.163761353631546
"result.95",4,95,-1,4,-2.47,0.304186853259866,-0.199817359671719,-0.156173242548751,-0.163301825707807,-0.162867290033108,-0.186997333134691,-0.163468701713798
"result.96",4,96,-1,4,-2.47,0.303504195212338,-0.199817359671719,-0.156325240973195,-0.164088787951422,-0.163721469224962,-0.187709558041277,-0.164186982567892
"result.97",4,97,-1,4,-2.47,0.304284375838085,-0.199817359671719,-0.158753925415147,-0.16377364841549,-0.164016916574621,-0.18724761431568,-0.163658472537118
"result.98",4,98,-1,4,-2.47,0.304263478142752,-0.199817359671719,-0.159017164538221,-0.165357805564462,-0.165106694530878,-0.189264426113162,-0.165664186372276
"result.99",4,99,-1,4,-2.47,0.305273533417156,-0.199817359671719,-0.158061271350959,-0.164852649344275,-0.164842373195334,-0.188237639132905,-0.164561610952797
"result.100",4,100,-1,4,-2.47,0.303371843141899,-0.199817359671719,-0.158434802954216,-0.165018115580746,-0.164855569507863,-0.188788388232354,-0.165244851157801
"result.1",5,1,-1,5,-2.95,0.315224319344648,-0.198996286432457,-0.145839348545449,-0.15401001029459,-0.15390155024015,-0.178684871382848,-0.154380243228393
"result.2",5,2,-1,5,-2.95,0.31648166401382,-0.198996286432457,-0.148436768576802,-0.155116747853687,-0.155025872148242,-0.179727778625643,-0.15534233396918
"result.3",5,3,-1,5,-2.95,0.315339256668977,-0.198996286432457,-0.146794359979084,-0.15603416929276,-0.155765219368569,-0.180793319907093,-0.156453073568048
"result.4",5,4,-1,5,-2.95,0.315015342391323,-0.198996286432457,-0.147326206159536,-0.155613324536127,-0.155511324230591,-0.180031327257275,-0.155743424518287
"result.5",5,5,-1,5,-2.95,0.316603567236593,-0.198996286432457,-0.143511172582758,-0.152380690279941,-0.151950801780122,-0.177026337241152,-0.152600787474996
"result.6",5,6,-1,5,-2.95,0.3158791137984,-0.198996286432457,-0.143435273457018,-0.150504484296628,-0.151080376562561,-0.174950751273605,-0.150581107151137
"result.7",5,7,-1,5,-2.95,0.317543963526556,-0.198996286432457,-0.148303589330212,-0.15681779774763,-0.15662023885086,-0.181566174243931,-0.157112584510488
"result.8",5,8,-1,5,-2.95,0.313117135065288,-0.198996286432457,-0.147190200503803,-0.154743194395439,-0.154928275580856,-0.179220259830336,-0.155065122371631
"result.9",5,9,-1,5,-2.95,0.315586546063745,-0.198996286432457,-0.14587729810832,-0.153594201697865,-0.153541282692408,-0.178120674692107,-0.153848445562828
"result.10",5,10,-1,5,-2.95,0.315186006903205,-0.198996286432457,-0.145800409843991,-0.153249574319533,-0.15337041058684,-0.177812337651143,-0.15349802271066
"result.11",5,11,-1,5,-2.95,0.315565648368412,-0.198996286432457,-0.146629484506795,-0.152822854808483,-0.152822616934958,-0.177120482059281,-0.152814797827698
"result.12",5,12,-1,5,-2.95,0.315799005966292,-0.198996286432457,-0.145641113426687,-0.15276004579475,-0.152564461935104,-0.177313640114488,-0.152951571286022
"result.13",5,13,-1,5,-2.95,0.317871360753432,-0.198996286432457,-0.148449649273887,-0.157464572140898,-0.15710636578335,-0.182436406795322,-0.157928375322354
"result.14",5,14,-1,5,-2.95,0.315840801356957,-0.198996286432457,-0.146302078563655,-0.154877192481212,-0.154769583186502,-0.179527546110827,-0.15517594372249
"result.15",5,15,-1,5,-2.95,0.3161473008885,-0.198996286432457,-0.146613588175324,-0.153921525582858,-0.153949215363859,-0.178223293205644,-0.1538457381762
"result.16",5,16,-1,5,-2.95,0.316185613329943,-0.198996286432457,-0.144850406918877,-0.151923334030755,-0.151340766820391,-0.176662473817977,-0.152339411146231
"result.17",5,17,-1,5,-2.95,0.314896922117772,-0.198996286432457,-0.143709559655862,-0.151188208160814,-0.151082601824331,-0.175542084523505,-0.151325249784148
"result.18",5,18,-1,5,-2.95,0.315955738681286,-0.198996286432457,-0.1434013914827,-0.150411770211239,-0.150456580827399,-0.17488487167713,-0.150483198605341
"result.19",5,19,-1,5,-2.95,0.31554475067308,-0.198996286432457,-0.142673807139267,-0.149691844797921,-0.149486293743534,-0.17453076336549,-0.150210915876357
"result.20",5,20,-1,5,-2.95,0.316840407783695,-0.198996286432457,-0.149082044853742,-0.157502460807339,-0.157227206484111,-0.182214274996826,-0.157790509001366
"result.21",5,21,-1,5,-2.95,0.316042812411838,-0.198996286432457,-0.147245257605133,-0.155371890460196,-0.155432181628747,-0.180013952673889,-0.155648947267577
"result.22",5,22,-1,5,-2.95,0.316032363564172,-0.198996286432457,-0.145435057987221,-0.152751429312708,-0.152631646061223,-0.177258151277149,-0.152908118362179
"result.23",5,23,-1,5,-2.95,0.316255272314385,-0.198996286432457,-0.144075389271095,-0.151717139195423,-0.151513063688837,-0.176307351538769,-0.151938931132761
"result.24",5,24,-1,5,-2.95,0.316105505497835,-0.198996286432457,-0.152015569253326,-0.160980851939117,-0.160740354763008,-0.185497316466783,-0.161108527883808
"result.25",5,25,-1,5,-2.95,0.314701876961336,-0.198996286432457,-0.148634477718481,-0.156117035481911,-0.155619965148736,-0.180722837280727,-0.156469353079393
"result.26",5,26,-1,5,-2.95,0.314165502781135,-0.198996286432457,-0.145490930377359,-0.153939348812619,-0.153678901551323,-0.178237903076353,-0.153999764573147
"result.27",5,27,-1,5,-2.95,0.315300944227534,-0.198996286432457,-0.148040654115822,-0.156102512222899,-0.155755343978612,-0.180893888439107,-0.156565724834649
"result.28",5,28,-1,5,-2.95,0.316032363564172,-0.198996286432457,-0.145281388843523,-0.152689065845263,-0.152872761083834,-0.177253054133901,-0.15293424347175
"result.29",5,29,-1,5,-2.95,0.31510938202032,-0.198996286432457,-0.145010066411204,-0.151957436865333,-0.151886222901145,-0.176167111343198,-0.151900566698046
"result.30",5,30,-1,5,-2.95,0.314451104617346,-0.198996286432457,-0.144598837285899,-0.15292674871008,-0.152853789020821,-0.177468829977635,-0.153250536694204
"result.31",5,31,-1,5,-2.95,0.314931751609993,-0.198996286432457,-0.147526997400419,-0.155903710268746,-0.155689212546982,-0.180485801456452,-0.156174933070306
"result.32",5,32,-1,5,-2.95,0.315349705516643,-0.198996286432457,-0.145251778279961,-0.152159763933565,-0.152075909651866,-0.176345283323014,-0.152092266503988
"result.33",5,33,-1,5,-2.95,0.316175164482277,-0.198996286432457,-0.145945951109061,-0.152786683990915,-0.152702270526873,-0.177465369897571,-0.153099260382568
"result.34",5,34,-1,5,-2.95,0.315489023485527,-0.198996286432457,-0.144651697690891,-0.152384162173849,-0.152129460963958,-0.176992834003713,-0.152717516104698
"result.35",5,35,-1,5,-2.95,0.315708449286518,-0.198996286432457,-0.144039054910378,-0.15100549950292,-0.150714782566891,-0.175624962922468,-0.151298132102715
"result.36",5,36,-1,5,-2.95,0.31629706770505,-0.198996286432457,-0.147292850162302,-0.153399510048123,-0.153391914419849,-0.17769516749764,-0.153341719611767
"result.37",5,37,-1,5,-2.95,0.31539498385653,-0.198996286432457,-0.146269341331508,-0.1537905911123,-0.153785025831405,-0.178229293304167,-0.153888426382481
"result.38",5,38,-1,5,-2.95,0.316262238212829,-0.198996286432457,-0.144984164010411,-0.15301759454574,-0.152964940331495,-0.1772869472655,-0.15294380550653
"result.39",5,39,-1,5,-2.95,0.315245217039981,-0.198996286432457,-0.145841537943307,-0.154999754701088,-0.154603271817676,-0.179756490651697,-0.155449073515752
"result.40",5,40,-1,5,-2.95,0.317007589346355,-0.198996286432457,-0.146473214671595,-0.155763746625092,-0.155835416808388,-0.180379287635858,-0.155963120093755
"result.41",5,41,-1,5,-2.95,0.315701483388074,-0.198996286432457,-0.147377136505972,-0.155267770369954,-0.1551836720605,-0.179822300599944,-0.15547424760313
"result.42",5,42,-1,5,-2.95,0.315635307352854,-0.198996286432457,-0.145770647326087,-0.154110662315374,-0.153601565475304,-0.178797036026755,-0.154510655821834
"result.43",5,43,-1,5,-2.95,0.316171681533055,-0.198996286432457,-0.147419412996698,-0.155233238045075,-0.155246964054493,-0.18002302245258,-0.155674320752723
"result.44",5,44,-1,5,-2.95,0.316641879678036,-0.198996286432457,-0.14612057696061,-0.154208834173129,-0.154100812924974,-0.179037746135199,-0.154639217365446
"result.45",5,45,-1,5,-2.95,0.315624858505188,-0.198996286432457,-0.147047800504277,-0.155077088226637,-0.154933316168123,-0.179654242722349,-0.155376936906337
"result.46",5,46,-1,5,-2.95,0.316405039130934,-0.198996286432457,-0.147227327479386,-0.154113078380084,-0.153979728505366,-0.178878099769965,-0.154473987231079
"result.47",5,47,-1,5,-2.95,0.315865182001512,-0.198996286432457,-0.145417542804358,-0.153035900629657,-0.153047797898771,-0.177574524586109,-0.153192796158601
"result.48",5,48,-1,5,-2.95,0.31669760686559,-0.198996286432457,-0.146657272396761,-0.155144608800757,-0.154924602552425,-0.179794022560236,-0.155385149029736
"result.49",5,49,-1,5,-2.95,0.31619606217761,-0.198996286432457,-0.1432938552976,-0.150747919076731,-0.150607788952649,-0.175330916128984,-0.150972776605196
"result.50",5,50,-1,5,-2.95,0.314928268660771,-0.198996286432457,-0.145452099060861,-0.154334031664356,-0.153962651808826,-0.178763377273672,-0.154465181447732
"result.51",5,51,-1,5,-2.95,0.314973547000658,-0.198996286432457,-0.143144820639681,-0.150034820692752,-0.149960404323887,-0.174671590285327,-0.150429471367224
"result.52",5,52,-1,5,-2.95,0.315273080633757,-0.198996286432457,-0.147939945463598,-0.155710740373563,-0.155637418492326,-0.180405095613783,-0.156095057058802
"result.53",5,53,-1,5,-2.95,0.315704966337296,-0.198996286432457,-0.146420561738045,-0.154382214864745,-0.154207921402982,-0.179129602449331,-0.154796878939025
"result.54",5,54,-1,5,-2.95,0.316523459404485,-0.198996286432457,-0.147966170019272,-0.156565199136296,-0.15620954737273,-0.181509656003838,-0.157043301714847
"result.55",5,55,-1,5,-2.95,0.317171287959793,-0.198996286432457,-0.144108493227506,-0.151583300603696,-0.151262261236942,-0.176408401134049,-0.151980947933029
"result.56",5,56,-1,5,-2.95,0.317780804073657,-0.198996286432457,-0.145743966907388,-0.154325580019169,-0.153965042197384,-0.179452275222567,-0.154996986342402
"result.57",5,57,-1,5,-2.95,0.316544357099818,-0.198996286432457,-0.148219818015907,-0.155346752564163,-0.15543648546415,-0.179966503957628,-0.155532100902413
"result.58",5,58,-1,5,-2.95,0.316154266786945,-0.198996286432457,-0.14379239369944,-0.15241999579023,-0.152420442305279,-0.177144435473609,-0.152816098895462
"result.59",5,59,-1,5,-2.95,0.315168592157095,-0.198996286432457,-0.148641464504178,-0.156960703815542,-0.156835281473851,-0.181581268365847,-0.157277541172696
"result.60",5,60,-1,5,-2.95,0.316286618857384,-0.198996286432457,-0.144951793502526,-0.152715895284639,-0.152539219930189,-0.17747550060264,-0.153065806453323
"result.61",5,61,-1,5,-2.95,0.315673619794297,-0.198996286432457,-0.148114623183007,-0.154153748754986,-0.154092454111959,-0.178516358367655,-0.154188976314646
"result.62",5,62,-1,5,-2.95,0.31527656358298,-0.198996286432457,-0.144901852294678,-0.153286326553971,-0.152965395830143,-0.177921481565592,-0.153641759383395
"result.63",5,63,-1,5,-2.95,0.315994051122729,-0.198996286432457,-0.147421757998137,-0.155064913248887,-0.154936967175143,-0.179386987563481,-0.155049553893473
"result.64",5,64,-1,5,-2.95,0.316425936826267,-0.198996286432457,-0.147969922751422,-0.154106735791813,-0.154006050949049,-0.178383746502273,-0.153989512908069
"result.65",5,65,-1,5,-2.95,0.316067193056392,-0.198996286432457,-0.146542330833841,-0.153996429229178,-0.154094647806844,-0.178865326214335,-0.15446015337335
"result.66",5,66,-1,5,-2.95,0.314924785711549,-0.198996286432457,-0.14920265825965,-0.157376539512885,-0.157301478782666,-0.181753870223417,-0.157449783443275
"result.67",5,67,-1,5,-2.95,0.314402343328237,-0.198996286432457,-0.147234043978062,-0.154336103158508,-0.154070410630644,-0.178885903968035,-0.154612590134367
"result.68",5,68,-1,5,-2.95,0.31571193223574,-0.198996286432457,-0.144730930956659,-0.15256484868665,-0.15251520901677,-0.177371067725143,-0.153050333054088
"result.69",5,69,-1,5,-2.95,0.316540874150596,-0.198996286432457,-0.147555881813934,-0.154822399760015,-0.154809209599036,-0.17948542978109,-0.15508796548804
"result.70",5,70,-1,5,-2.95,0.315238251141537,-0.198996286432457,-0.147936296467168,-0.155492898369175,-0.155243921959082,-0.180105865692499,-0.155775331803247
"result.71",5,71,-1,5,-2.95,0.315851250204623,-0.198996286432457,-0.147651270750475,-0.153867058787505,-0.153728374707813,-0.178205714860474,-0.153851523801045
"result.72",5,72,-1,5,-2.95,0.316178647431499,-0.198996286432457,-0.148104668981545,-0.157760265348287,-0.157306614945614,-0.182281976994285,-0.157909153178631
"result.73",5,73,-1,5,-2.95,0.315182523953983,-0.198996286432457,-0.146882713911307,-0.153922098318195,-0.154012152502928,-0.17834248803318,-0.154050792680052
"result.74",5,74,-1,5,-2.95,0.316586152490483,-0.198996286432457,-0.146519866308797,-0.153736897097932,-0.153625263565445,-0.17833050204438,-0.153933819692059
"result.75",5,75,-1,5,-2.95,0.316843890732917,-0.198996286432457,-0.146490989193761,-0.154161157659746,-0.154036642859061,-0.178893070220226,-0.154445333013072
"result.76",5,76,-1,5,-2.95,0.315064103680432,-0.198996286432457,-0.148015840940099,-0.15511074908926,-0.155155686694169,-0.179769157055732,-0.155482902843661
"result.77",5,77,-1,5,-2.95,0.314618286180006,-0.198996286432457,-0.144714141923842,-0.151721507442015,-0.151500370163626,-0.17624411489748,-0.152047716330756
"result.78",5,78,-1,5,-2.95,0.315408915653419,-0.198996286432457,-0.148240559953837,-0.155467293860325,-0.155554842885832,-0.17975963903945,-0.155464061712951
"result.79",5,79,-1,5,-2.95,0.314426723972791,-0.198996286432457,-0.144072410907611,-0.151508653468158,-0.151040024300236,-0.176295871810762,-0.152075722270789
"result.80",5,80,-1,5,-2.95,0.314788950691888,-0.198996286432457,-0.143062616308909,-0.149796176082397,-0.149649112405913,-0.174018206097641,-0.149802433824858
"result.81",5,81,-1,5,-2.95,0.315534301825414,-0.198996286432457,-0.147415501011726,-0.154539651360542,-0.154439025131468,-0.179142426229673,-0.15479002197379
"result.82",5,82,-1,5,-2.95,0.315771142372515,-0.198996286432457,-0.144031653181798,-0.151928025748083,-0.151563547551814,-0.176141913000229,-0.151860655309181
"result.83",5,83,-1,5,-2.95,0.315670136845075,-0.198996286432457,-0.14854034090907,-0.156531929757932,-0.156456214435227,-0.181176684656207,-0.156794873972918
"result.84",5,84,-1,5,-2.95,0.317578793018777,-0.198996286432457,-0.144437569889898,-0.151084722946959,-0.150698504716504,-0.175705045146585,-0.151298869948181
"result.85",5,85,-1,5,-2.95,0.316307516552716,-0.198996286432457,-0.144981922744693,-0.152593357078663,-0.152521275903855,-0.177118117967343,-0.152750770474642
"result.86",5,86,-1,5,-2.95,0.316084607802503,-0.198996286432457,-0.148185621185187,-0.156724713484547,-0.156611132601882,-0.181417951695256,-0.157012509465717
"result.87",5,87,-1,5,-2.95,0.315596994911411,-0.198996286432457,-0.148064685624398,-0.155564480685624,-0.155159542130044,-0.18020982446782,-0.155906027813645
"result.88",5,88,-1,5,-2.95,0.314674013367559,-0.198996286432457,-0.145879483856938,-0.153109740456155,-0.152912608114802,-0.177568872138091,-0.153367489221479
"result.89",5,89,-1,5,-2.95,0.314816814285665,-0.198996286432457,-0.149365970397646,-0.157237226664771,-0.157130059240622,-0.181783417672813,-0.157522132792595
"result.90",5,90,-1,5,-2.95,0.315321841922867,-0.198996286432457,-0.146841430208409,-0.154240556991057,-0.154205005308225,-0.178770990880816,-0.154444533005779
"result.91",5,91,-1,5,-2.95,0.316060227157948,-0.198996286432457,-0.145996774070537,-0.155059252235332,-0.154709461939219,-0.179812522447158,-0.155412744800157
"result.92",5,92,-1,5,-2.95,0.31487602442244,-0.198996286432457,-0.142464047186271,-0.151367273596937,-0.151047235977331,-0.175990827759668,-0.151702635552375
"result.93",5,93,-1,5,-2.95,0.315057137781988,-0.198996286432457,-0.144788059123167,-0.152414333338579,-0.152197984143794,-0.176969249701748,-0.152660940329829
"result.94",5,94,-1,5,-2.95,0.317143424366016,-0.198996286432457,-0.144873919748849,-0.154355282244445,-0.153822573123762,-0.1790371932323,-0.154650005976063
"result.95",5,95,-1,5,-2.95,0.315349705516643,-0.198996286432457,-0.145014289603338,-0.154408716416154,-0.15395671339695,-0.178721235233189,-0.154442731352277
"result.96",5,96,-1,5,-2.95,0.31512679676643,-0.198996286432457,-0.14655556730747,-0.153781284670604,-0.15386358256262,-0.17809680084006,-0.15380933312887
"result.97",5,97,-1,5,-2.95,0.315349705516643,-0.198996286432457,-0.145824545088288,-0.15410928198202,-0.153772659513415,-0.178748849266119,-0.154442585789692
"result.98",5,98,-1,5,-2.95,0.316345828994159,-0.198996286432457,-0.146934740781292,-0.155473665653255,-0.155347416427514,-0.179711420615953,-0.155330031624842
"result.99",5,99,-1,5,-2.95,0.314367513836016,-0.198996286432457,-0.146881146927774,-0.154389698927995,-0.154196030376482,-0.178771780872059,-0.154557645996436
"result.100",5,100,-1,5,-2.95,0.316906583818915,-0.198996286432457,-0.146371828087946,-0.153466562641576,-0.153438786034061,-0.177967650939814,-0.153543570669176
"result.1",6,1,-1,6,-3.4,0.334255153894111,-0.198629029983153,-0.138165974063935,-0.146863067584714,-0.146710821073438,-0.172565322717971,-0.146961046546103
"result.2",6,2,-1,6,-3.4,0.332175833208528,-0.198629029983153,-0.13604123460301,-0.146633623804979,-0.146336934327418,-0.172615260216633,-0.147159308135806
"result.3",6,3,-1,6,-3.4,0.33261468481051,-0.198629029983153,-0.136031332269409,-0.145646216281226,-0.145636673846682,-0.171242474910455,-0.145764968568784
"result.4",6,4,-1,6,-3.4,0.334046176940786,-0.198629029983153,-0.133156817876268,-0.143473685518777,-0.142999932571237,-0.169200275049562,-0.143583306921521
"result.5",6,5,-1,6,-3.4,0.334070557585341,-0.198629029983153,-0.131811274685878,-0.140660234160692,-0.141044595169408,-0.166438560134436,-0.140854133733542
"result.6",6,6,-1,6,-3.4,0.335185101336408,-0.198629029983153,-0.137474101666894,-0.148313170091547,-0.147694693548652,-0.174193334159611,-0.148573485483732
"result.7",6,7,-1,6,-3.4,0.330984664574575,-0.198629029983153,-0.135511311182634,-0.144211334960661,-0.144278101712789,-0.169858062809987,-0.14449750058334
"result.8",6,8,-1,6,-3.4,0.332733105084061,-0.198629029983153,-0.135596701348332,-0.145098361542214,-0.144803466777655,-0.17075437894597,-0.145321401849963
"result.9",6,9,-1,6,-3.4,0.332412673755629,-0.198629029983153,-0.135423431359635,-0.144863676962545,-0.145013891809194,-0.170578661021208,-0.145123517071614
"result.10",6,10,-1,6,-3.4,0.333095331803158,-0.198629029983153,-0.135480981767505,-0.143495304337839,-0.143495209849353,-0.1691804302985,-0.143690888137444
"result.11",6,11,-1,6,-3.4,0.333360035944036,-0.198629029983153,-0.136556458301945,-0.145738781897016,-0.145361998325384,-0.171565858174647,-0.146024515709911
"result.12",6,12,-1,6,-3.4,0.335247794422405,-0.198629029983153,-0.139003391375287,-0.149357360281717,-0.14895503620806,-0.175562845535574,-0.149844817936684
"result.13",6,13,-1,6,-3.4,0.333447109674588,-0.198629029983153,-0.134323408287253,-0.144393190181712,-0.144278623531472,-0.170262135878369,-0.144730820817533
"result.14",6,14,-1,6,-3.4,0.333147576041489,-0.198629029983153,-0.137644808234991,-0.146565242629644,-0.146521575185341,-0.17212972737358,-0.146589758222748
"result.15",6,15,-1,6,-3.4,0.333419246080811,-0.198629029983153,-0.133873451581172,-0.142541205254941,-0.141968893046211,-0.168369671977323,-0.142884198767241
"result.16",6,16,-1,6,-3.4,0.332067861782643,-0.198629029983153,-0.133564231453842,-0.142728827798278,-0.142488315917001,-0.16835646801053,-0.142980309816698
"result.17",6,17,-1,6,-3.4,0.333259030416596,-0.198629029983153,-0.133074350556953,-0.141952224581569,-0.141931832103543,-0.167620216402704,-0.142056705100946
"result.18",6,18,-1,6,-3.4,0.333993932702455,-0.198629029983153,-0.130504044133381,-0.139572515115129,-0.139368659164045,-0.165411593395853,-0.139871990303117
"result.19",6,19,-1,6,-3.4,0.334930846043196,-0.198629029983153,-0.137021381367249,-0.147278072455579,-0.146993507820014,-0.173167829990651,-0.147530684403443
"result.20",6,20,-1,6,-3.4,0.333802370495241,-0.198629029983153,-0.136134808164435,-0.146060338846482,-0.146084515975929,-0.171743050528942,-0.14616987611998
"result.21",6,21,-1,6,-3.4,0.333791921647574,-0.198629029983153,-0.133751841738196,-0.14320503028907,-0.143018549918926,-0.168913877596728,-0.143397075117445
"result.22",6,22,-1,6,-3.4,0.334596482917876,-0.198629029983153,-0.131943209103817,-0.141660383356606,-0.141203725281003,-0.167591158539739,-0.141993372543853
"result.23",6,23,-1,6,-3.4,0.333986966804011,-0.198629029983153,-0.139611703578705,-0.150123420269519,-0.14979843833296,-0.17600177742101,-0.150435061479402
"result.24",6,24,-1,6,-3.4,0.332910735494387,-0.198629029983153,-0.136334762221072,-0.145854250925945,-0.145375594939111,-0.171451348407037,-0.14599514771341
"result.25",6,25,-1,6,-3.4,0.332015617544312,-0.198629029983153,-0.134627457004002,-0.144850122225374,-0.144732309353963,-0.170250285975369,-0.144810296331604
"result.26",6,26,-1,6,-3.4,0.333161507838377,-0.198629029983153,-0.137017621336619,-0.146616171863009,-0.146275574935839,-0.17259707050422,-0.147067721529692
"result.27",6,27,-1,6,-3.4,0.334122801823672,-0.198629029983153,-0.134142740219215,-0.142793749203921,-0.142900329423671,-0.168702543046715,-0.143153519305079
"result.28",6,28,-1,6,-3.4,0.332384810161853,-0.198629029983153,-0.13502935434217,-0.143957722144181,-0.14380372919283,-0.169269636761488,-0.143841911432364
"result.29",6,29,-1,6,-3.4,0.3317613622511,-0.198629029983153,-0.134104887093586,-0.144149125518606,-0.144083420096308,-0.169807356319631,-0.144423331166067
"result.30",6,30,-1,6,-3.4,0.333318240553371,-0.198629029983153,-0.135713884176971,-0.146031320577097,-0.145887081578473,-0.171993463003845,-0.146464268096214
"result.31",6,31,-1,6,-3.4,0.333356552994814,-0.198629029983153,-0.134341860740844,-0.143124385979447,-0.143058453528643,-0.168799934134643,-0.143334760538556
"result.32",6,32,-1,6,-3.4,0.333924273718013,-0.198629029983153,-0.136350143523177,-0.144999747413255,-0.144832196930217,-0.170811327694103,-0.145256574138248
"result.33",6,33,-1,6,-3.4,0.332503230435403,-0.198629029983153,-0.134077836301384,-0.143562328477545,-0.143387399481184,-0.169278701583337,-0.143866369691123
"result.34",6,34,-1,6,-3.4,0.332687826744174,-0.198629029983153,-0.134215920320774,-0.142720842542802,-0.142449393669573,-0.168490662330274,-0.143014243505819
"result.35",6,35,-1,6,-3.4,0.333816302292129,-0.198629029983153,-0.136569335349791,-0.145004726267295,-0.144944928018607,-0.170453398502036,-0.144921893019288
"result.36",6,36,-1,6,-3.4,0.333217235025931,-0.198629029983153,-0.135305159305927,-0.145054098069445,-0.145010961812049,-0.170789800705077,-0.145258052634783
"result.37",6,37,-1,6,-3.4,0.334209875554224,-0.198629029983153,-0.133306682419954,-0.143533679357893,-0.14319594949466,-0.169099306695268,-0.143561832394872
"result.38",6,38,-1,6,-3.4,0.332294253482078,-0.198629029983153,-0.135802182592094,-0.146538249316362,-0.146168660662782,-0.172490337241565,-0.147027643480836
"result.39",6,39,-1,6,-3.4,0.334258636843333,-0.198629029983153,-0.13565873793688,-0.145783810063715,-0.145927207796287,-0.171777282586031,-0.14618710391875
"result.40",6,40,-1,6,-3.4,0.332935116138942,-0.198629029983153,-0.136120782725181,-0.145361982799475,-0.145266884330761,-0.171005930059314,-0.145490096719214
"result.41",6,41,-1,6,-3.4,0.333788438698352,-0.198629029983153,-0.133995950476254,-0.143782942801224,-0.143429367889974,-0.169534760646017,-0.144030038089093
"result.42",6,42,-1,6,-3.4,0.333412280182367,-0.198629029983153,-0.136052029637958,-0.145636278842376,-0.145515082264201,-0.171804594685993,-0.14631065944329
"result.43",6,43,-1,6,-3.4,0.334882084754086,-0.198629029983153,-0.133453942622899,-0.143051483967701,-0.142901892651328,-0.169138146546938,-0.143502817926918
"result.44",6,44,-1,6,-3.4,0.333878995378126,-0.198629029983153,-0.135332580471631,-0.144445155104115,-0.144302286190007,-0.17032334243082,-0.144803541954656
"result.45",6,45,-1,6,-3.4,0.333070951158603,-0.198629029983153,-0.137930148808086,-0.146662665620335,-0.146483808041446,-0.172625442108894,-0.147107200754946
"result.46",6,46,-1,6,-3.4,0.333659569577135,-0.198629029983153,-0.134436471659479,-0.143807497059243,-0.143501128087217,-0.169775036071388,-0.14421522581759
"result.47",6,47,-1,6,-3.4,0.334192460808114,-0.198629029983153,-0.13504411322995,-0.145698827833104,-0.145434476490416,-0.171467846467233,-0.145895634132999
"result.48",6,48,-1,6,-3.4,0.333986966804011,-0.198629029983153,-0.131732667483674,-0.140844616904338,-0.140685839513199,-0.166872106155767,-0.141326877025463
"result.49",6,49,-1,6,-3.4,0.33253109402918,-0.198629029983153,-0.135198349270873,-0.145780737357369,-0.145405934077523,-0.171619608427807,-0.14614265888855
"result.50",6,50,-1,6,-3.4,0.333168473736821,-0.198629029983153,-0.12964223223843,-0.137800489387392,-0.137856261864458,-0.16368049209615,-0.138240458739857
"result.51",6,51,-1,6,-3.4,0.333649120729469,-0.198629029983153,-0.135615835382589,-0.144594031440192,-0.144431539965282,-0.170453087902526,-0.144900009468917
"result.52",6,52,-1,6,-3.4,0.333262513365818,-0.198629029983153,-0.134869850453425,-0.145042612131058,-0.144842664705405,-0.170833131477456,-0.145311638655127
"result.53",6,53,-1,6,-3.4,0.334711420242204,-0.198629029983153,-0.13535692683661,-0.145594852532244,-0.145298241411777,-0.171835041719579,-0.146159452761855
"result.54",6,54,-1,6,-3.4,0.334446716101326,-0.198629029983153,-0.133247676062751,-0.14212338276859,-0.141918611355184,-0.168036973544187,-0.142439008322653
"result.55",6,55,-1,6,-3.4,0.334899499500197,-0.198629029983153,-0.136340556045978,-0.146678809064674,-0.14641755564686,-0.173021105970287,-0.147392949510737
"result.56",6,56,-1,6,-3.4,0.334349193523108,-0.198629029983153,-0.136729939411325,-0.145690739413796,-0.145511995905668,-0.171632744420637,-0.146016500482763
"result.57",6,57,-1,6,-3.4,0.333328689401037,-0.198629029983153,-0.133472806370133,-0.143061631529077,-0.143094505698124,-0.168838131105194,-0.1433335221968
